Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2013,5,6,00:00,UTC,-1,-1,7.8,,12,3
2013,5,6,06:00,UTC,,,,0.9,,
2013,5,7,00:00,UTC,0.6,-1,9.6,,14.9,4.1
2013,5,7,06:00,UTC,,,,-0.4,,
2013,5,8,00:00,UTC,-1,-1,9.2,,14.4,3.8
2013,5,8,06:00,UTC,,,,-0.8,,
2013,5,9,00:00,UTC,18.9,-1,7.2,,13.5,0.9
2013,5,9,06:00,UTC,,,,-1.1,,
2013,5,10,00:00,UTC,0.2,-1,7.4,,9,6.2
2013,5,10,06:00,UTC,,,,6.1,,
2013,5,11,00:00,UTC,7.3,-1,9.3,,12,7.1
2013,5,11,06:00,UTC,,,,7.4,,
2013,5,12,00:00,UTC,-1,-1,11.2,,15.9,7.7
2013,5,12,06:00,UTC,,,,6,,
2013,5,13,00:00,UTC,3,-1,12.6,,19,7.1
2013,5,13,06:00,UTC,,,,5.5,,
2013,5,14,00:00,UTC,-1,-1,10.7,,13.4,8.7
2013,5,14,06:00,UTC,,,,9,,
2013,5,15,00:00,UTC,-1,-1,12.4,,16.8,7.6
2013,5,15,06:00,UTC,,,,5.4,,
2013,5,16,00:00,UTC,-1,-1,14.8,,21,2.9
2013,5,16,06:00,UTC,,,,1.8,,
2013,5,17,00:00,UTC,-1,-1,17.7,,23.8,12.3
2013,5,17,06:00,UTC,,,,7.9,,
2013,5,18,00:00,UTC,2.9,-1,15.1,,18.7,12.1
2013,5,18,06:00,UTC,,,,7.5,,
2013,5,19,00:00,UTC,-1,-1,15.2,,17.1,12.8
2013,5,19,06:00,UTC,,,,9.5,,
2013,5,20,00:00,UTC,-1,-1,14.7,,19.8,10.9
2013,5,20,06:00,UTC,,,,10.5,,
2013,5,21,00:00,UTC,-1,-1,13.1,,19.1,5.2
2013,5,21,06:00,UTC,,,,5.7,,
2013,5,22,00:00,UTC,-1,-1,13.5,,18.8,6.9
2013,5,22,06:00,UTC,,,,6,,
2013,5,23,00:00,UTC,1.5,-1,13.1,,19,7.6
2013,5,23,06:00,UTC,,,,6.2,,
2013,5,24,00:00,UTC,-1,-1,11.6,,14.6,9.6
2013,5,24,06:00,UTC,,,,9.4,,
2013,5,25,00:00,UTC,-1,-1,15.3,,20.5,10.6
2013,5,25,06:00,UTC,,,,8.8,,
2013,5,26,00:00,UTC,-1,-1,17.5,,23.5,7.8
2013,5,26,06:00,UTC,,,,4,,
2013,5,27,00:00,UTC,-1,-1,16.3,,23.1,8.8
2013,5,27,06:00,UTC,,,,6.8,,
2013,5,28,00:00,UTC,-1,-1,17.7,,24.3,9.1
2013,5,28,06:00,UTC,,,,4.2,,
2013,5,29,00:00,UTC,-1,-1,19.1,,25.6,10.2
2013,5,29,06:00,UTC,,,,4.4,,
2013,5,30,00:00,UTC,-1,-1,19.1,,26.7,14.4
2013,5,30,06:00,UTC,,,,8.7,,
2013,5,31,00:00,UTC,19.4,-1,16.1,,21.5,11.5
2013,5,31,06:00,UTC,,,,7.5,,
2013,6,1,00:00,UTC,-1,-1,19.8,,26.1,11.2
2013,6,1,06:00,UTC,,,,7.7,,
2013,6,2,00:00,UTC,-1,-1,20.4,,27.2,11.5
2013,6,2,06:00,UTC,,,,8.7,,
2013,6,3,00:00,UTC,-1,-1,21.1,,27.8,13.1
2013,6,3,06:00,UTC,,,,9.8,,
2013,6,4,00:00,UTC,-1,-1,21.8,,28.2,12.8
2013,6,4,06:00,UTC,,,,10.1,,
2013,6,5,00:00,UTC,-1,-1,20,,25.1,16.8
2013,6,5,06:00,UTC,,,,13.7,,
2013,6,6,00:00,UTC,-1,-1,15.3,,21,11.5
2013,6,6,06:00,UTC,,,,11.6,,
2013,6,7,00:00,UTC,-1,-1,14.2,,19.8,8.4
2013,6,7,06:00,UTC,,,,6.3,,
2013,6,8,00:00,UTC,-1,-1,15.5,,19.7,11
2013,6,8,06:00,UTC,,,,7.3,,
2013,6,9,00:00,UTC,0.4,-1,15.7,,21.7,11.7
2013,6,9,06:00,UTC,,,,8,,
2013,6,10,00:00,UTC,4.8,-1,15.7,,21,11.1
2013,6,10,06:00,UTC,,,,7.8,,
2013,6,11,00:00,UTC,14.3,-1,12,,16.6,10.8
2013,6,11,06:00,UTC,,,,9.1,,
2013,6,12,00:00,UTC,0.2,-1,10.3,,14.1,8.1
2013,6,12,06:00,UTC,,,,8.3,,
2013,6,13,00:00,UTC,4.5,-1,11.8,,17.2,3.7
2013,6,13,06:00,UTC,,,,1.7,,
2013,6,14,00:00,UTC,13.1,-1,14.1,,15.6,11.3
2013,6,14,06:00,UTC,,,,10.7,,
2013,6,15,00:00,UTC,-1,-1,14.9,,18.3,13.1
2013,6,15,06:00,UTC,,,,12,,
2013,6,16,00:00,UTC,2.1,-1,15.4,,19.2,10.6
2013,6,16,06:00,UTC,,,,8.8,,
2013,6,17,00:00,UTC,8.9,-1,12.2,,16.6,10.5
2013,6,17,06:00,UTC,,,,10.8,,
2013,6,18,00:00,UTC,2.7,-1,13.4,10.8,19.9,10.4
2013,6,18,06:00,UTC,,,,10.8,,
2013,6,19,00:00,UTC,0.4,-1,13.4,,19.3,8.1
2013,6,19,06:00,UTC,,,,5.2,,
2013,6,20,00:00,UTC,-1,-1,14.2,,18,7.1
2013,6,20,06:00,UTC,,,,4.7,,
2013,6,21,00:00,UTC,-1,-1,16.1,,22.3,12.4
2013,6,21,06:00,UTC,,,,12.1,,
2013,6,22,00:00,UTC,-1,-1,18.8,,23.2,11.9
2013,6,22,06:00,UTC,,,,8.7,,
2013,6,23,00:00,UTC,1,-1,18.4,,22.6,15.4
2013,6,23,06:00,UTC,,,,14.7,,
2013,6,24,00:00,UTC,-1,-1,19.8,,24.9,13.5
2013,6,24,06:00,UTC,,,,10.8,,
2013,6,25,00:00,UTC,-1,-1,21.5,,26.9,15.3
2013,6,25,06:00,UTC,,,,13.4,,
2013,6,26,00:00,UTC,-1,-1,24.7,,30.7,17.4
2013,6,26,06:00,UTC,,,,15,,
2013,6,27,00:00,UTC,3.6,-1,23.4,,30.8,18.3
2013,6,27,06:00,UTC,,,,16.5,,
2013,6,28,00:00,UTC,-1,-1,21.4,,26,18.3
2013,6,28,06:00,UTC,,,,16.3,,
2013,6,29,00:00,UTC,1.3,-1,21.4,,26.4,14.8
2013,6,29,06:00,UTC,,,,12.7,,
2013,6,30,00:00,UTC,0.2,-1,22.5,,27.7,18.8
2013,6,30,06:00,UTC,,,,16.1,,
2013,7,1,00:00,UTC,9.5,-1,20.1,,23.6,18.4
2013,7,1,06:00,UTC,,,,18.1,,
2013,7,2,00:00,UTC,0.4,-1,18.7,,20.9,16.2
2013,7,2,06:00,UTC,,,,16,,
2013,7,3,00:00,UTC,2.2,-1,17.7,,22.8,12.4
2013,7,3,06:00,UTC,,,,9.4,,
2013,7,4,00:00,UTC,0.3,-1,18.8,,23.8,12
2013,7,4,06:00,UTC,,,,10.2,,
2013,7,5,00:00,UTC,6.3,-1,20.4,,24.8,15.8
2013,7,5,06:00,UTC,,,,15.7,,
2013,7,6,00:00,UTC,9.1,-1,19,,23.3,15.7
2013,7,6,06:00,UTC,,,,14.4,,
2013,7,7,00:00,UTC,-1,-1,19.3,,24.2,15.1
2013,7,7,06:00,UTC,,,,13.1,,
2013,7,8,00:00,UTC,0.3,-1,17.4,,22.9,12.4
2013,7,8,06:00,UTC,,,,10,,
2013,7,9,00:00,UTC,-1,-1,16.4,,20.5,9.8
2013,7,9,06:00,UTC,,,,7.1,,
2013,7,10,00:00,UTC,3.3,-1,16.7,,19.5,14.9
2013,7,10,06:00,UTC,,,,11.9,,
2013,7,11,00:00,UTC,-1,-1,15.6,,19.4,12.6
2013,7,11,06:00,UTC,,,,11.4,,
2013,7,12,00:00,UTC,-1,-1,16.1,,22.6,9.8
2013,7,12,06:00,UTC,,,,6.4,,
2013,7,13,00:00,UTC,-1,-1,17.6,,21.3,11
2013,7,13,06:00,UTC,,,,8,,
2013,7,14,00:00,UTC,-1,-1,20.4,,24.5,16.6
2013,7,14,06:00,UTC,,,,14.4,,
2013,7,15,00:00,UTC,-1,-1,16.6,,21.8,13.7
2013,7,15,06:00,UTC,,,,12.1,,
2013,7,16,00:00,UTC,3.4,-1,14,,18.9,9.8
2013,7,16,06:00,UTC,,,,8.6,,
2013,7,17,00:00,UTC,6.2,-1,11,,12.4,9
2013,7,17,06:00,UTC,,,,7.7,,
2013,7,18,00:00,UTC,1.9,-1,13.6,,19,9.6
2013,7,18,06:00,UTC,,,,8.6,,
2013,7,19,00:00,UTC,2.9,-1,13.6,10.7,18,10.4
2013,7,19,06:00,UTC,,,,10.7,,
2013,7,20,00:00,UTC,1.8,-1,13.9,,16,12.1
2013,7,20,06:00,UTC,,,,10.7,,
2013,7,21,00:00,UTC,3.1,-1,12.7,,14.4,11.5
2013,7,21,06:00,UTC,,,,11.4,,
2013,7,22,00:00,UTC,3.3,-1,16.5,,22.1,12.7
2013,7,22,06:00,UTC,,,,12.3,,
2013,7,23,00:00,UTC,-1,-1,18.4,,22.3,16.2
2013,7,23,06:00,UTC,,,,15.4,,
2013,7,24,00:00,UTC,-1,-1,16.1,,19.9,14.5
2013,7,24,06:00,UTC,,,,14.9,,
2013,7,25,00:00,UTC,0.5,-1,17.2,,22.5,12
2013,7,25,06:00,UTC,,,,9.6,,
2013,7,26,00:00,UTC,-1,-1,16.9,,22.8,8.9
2013,7,26,06:00,UTC,,,,5.8,,
2013,7,27,00:00,UTC,-1,-1,17.5,,24,10.1
2013,7,27,06:00,UTC,,,,7.5,,
2013,7,28,00:00,UTC,-1,-1,17.7,,24.4,10.7
2013,7,28,06:00,UTC,,,,8,,
2013,7,29,00:00,UTC,-1,-1,18.5,,24.8,10
2013,7,29,06:00,UTC,,,,6.4,,
2013,7,30,00:00,UTC,-1,-1,19.3,,23.3,13.3
2013,7,30,06:00,UTC,,,,9.9,,
2013,7,31,00:00,UTC,-1,-1,18.7,,22.3,14.8
2013,7,31,06:00,UTC,,,,10.7,,
2013,8,1,00:00,UTC,2.1,-1,18.5,,21.9,14.7
2013,8,1,06:00,UTC,,,,11.4,,
2013,8,2,00:00,UTC,-1,-1,18.5,,23.3,14.7
2013,8,2,06:00,UTC,,,,13.5,,
2013,8,3,00:00,UTC,-1,-1,19.5,,24.8,14.5
2013,8,3,06:00,UTC,,,,10.3,,
2013,8,4,00:00,UTC,-1,-1,19.5,,26.5,11.7
2013,8,4,06:00,UTC,,,,8.7,,
2013,8,5,00:00,UTC,0.3,-1,20,,27.3,12.5
2013,8,5,06:00,UTC,,,,8.7,,
2013,8,6,00:00,UTC,-1,-1,19.5,,25.7,15.1
2013,8,6,06:00,UTC,,,,12,,
2013,8,7,00:00,UTC,2.1,-1,20.1,,26,11.2
2013,8,7,06:00,UTC,,,,7.9,,
2013,8,8,00:00,UTC,7.8,-1,19.4,,22.4,17.1
2013,8,8,06:00,UTC,,,,16.2,,
2013,8,9,00:00,UTC,0.9,-1,19.5,,23.4,17.9
2013,8,9,06:00,UTC,,,,15.3,,
2013,8,10,00:00,UTC,1.3,-1,16.5,,19.5,15.4
2013,8,10,06:00,UTC,,,,15.3,,
2013,8,11,00:00,UTC,24.9,-1,15.8,,18.2,14.8
2013,8,11,06:00,UTC,,,,15,,
2013,8,12,00:00,UTC,4.4,-1,15.6,,19.5,13.2
2013,8,12,06:00,UTC,,,,12.1,,
2013,8,13,00:00,UTC,2.3,-1,15.9,,19.1,13.5
2013,8,13,06:00,UTC,,,,12.7,,
2013,8,14,00:00,UTC,21.5,-1,14,,19.1,12.1
2013,8,14,06:00,UTC,,,,9.9,,
2013,8,15,00:00,UTC,1.6,-1,14.2,,17.2,12.2
2013,8,15,06:00,UTC,,,,12.4,,
2013,8,16,00:00,UTC,0.6,-1,15.5,,19.4,13.1
2013,8,16,06:00,UTC,,,,11,,
2013,8,17,00:00,UTC,5,-1,16.3,,19.4,11.4
2013,8,17,06:00,UTC,,,,8.5,,
2013,8,18,00:00,UTC,-1,-1,18.7,,21.5,15.3
2013,8,18,06:00,UTC,,,,15,,
2013,8,19,00:00,UTC,8.1,-1,17.6,,22,14.7
2013,8,19,06:00,UTC,,,,12.4,,
2013,8,20,00:00,UTC,-1,-1,16.7,,20.8,13.2
2013,8,20,06:00,UTC,,,,10.3,,
2013,8,21,00:00,UTC,-1,-1,15.5,,22,11.2
2013,8,21,06:00,UTC,,,,9.9,,
2013,8,22,00:00,UTC,2,-1,13.5,,16.8,11.1
2013,8,22,06:00,UTC,,,,9,,
2013,8,23,00:00,UTC,-1,-1,12,,17,7.4
2013,8,23,06:00,UTC,,,,5.7,,
2013,8,24,00:00,UTC,-1,-1,12.7,,18.4,7.1
2013,8,24,06:00,UTC,,,,6,,
2013,8,25,00:00,UTC,-1,-1,14.8,,20.3,8.1
2013,8,25,06:00,UTC,,,,6,,
2013,8,26,00:00,UTC,-1,-1,13.9,,18.1,7.7
2013,8,26,06:00,UTC,,,,6.2,,
2013,8,27,00:00,UTC,-1,-1,16.3,,21,12.9
2013,8,27,06:00,UTC,,,,10,,
2013,8,28,00:00,UTC,-1,-1,16.9,,21.2,11.4
2013,8,28,06:00,UTC,,,,8.2,,
2013,8,29,00:00,UTC,-1,-1,14.1,,18.9,10.6
2013,8,29,06:00,UTC,,,,9.5,,
2013,8,30,00:00,UTC,-1,-1,11.7,,18.9,6.7
2013,8,30,06:00,UTC,,,,5.1,,
2013,8,31,00:00,UTC,-1,-1,11.5,,18.5,4
2013,8,31,06:00,UTC,,,,3.5,,
2013,9,1,00:00,UTC,2.3,-1,13.5,,19.1,7.4
2013,9,1,06:00,UTC,,,,5.8,,
2013,9,2,00:00,UTC,12.4,-1,12.3,,15,10.8
2013,9,2,06:00,UTC,,,,10.6,,
2013,9,3,00:00,UTC,-1,-1,12.2,,18.2,8.1
2013,9,3,06:00,UTC,,,,7.9,,
2013,9,4,00:00,UTC,0.5,-1,12.6,,16.8,6
2013,9,4,06:00,UTC,,,,4.9,,
2013,9,5,00:00,UTC,-1,-1,14.1,,19,7.3
2013,9,5,06:00,UTC,,,,6.6,,
2013,9,6,00:00,UTC,-1,-1,12.5,,18.1,7.7
2013,9,6,06:00,UTC,,,,6.6,,
2013,9,7,00:00,UTC,-1,-1,13.8,,20.6,7.3
2013,9,7,06:00,UTC,,,,6.3,,
2013,9,8,00:00,UTC,-1,-1,15.6,,20.7,12.3
2013,9,8,06:00,UTC,,,,9.9,,
2013,9,9,00:00,UTC,-1,-1,12.6,,17.3,9.3
2013,9,9,06:00,UTC,,,,10.3,,
2013,9,10,00:00,UTC,-1,-1,11.1,,15,5.8
2013,9,10,06:00,UTC,,,,4.3,,
2013,9,11,00:00,UTC,3.1,-1,13,,15.8,9.4
2013,9,11,06:00,UTC,,,,8.5,,
2013,9,12,00:00,UTC,-1,-1,13.5,,16.1,12.4
2013,9,12,06:00,UTC,,,,11.4,,
2013,9,13,00:00,UTC,-1,-1,13.3,,16.9,11
2013,9,13,06:00,UTC,,,,6.4,,
2013,9,14,00:00,UTC,-1,-1,13.4,,18.3,10.2
2013,9,14,06:00,UTC,,,,5.9,,
2013,9,15,00:00,UTC,-1,-1,11.8,,17.2,7.9
2013,9,15,06:00,UTC,,,,3.4,,
2013,9,16,00:00,UTC,0.1,-1,11.2,,13.3,7.5
2013,9,16,06:00,UTC,,,,2,,
2013,9,17,00:00,UTC,1.3,-1,12.5,,14.5,9
2013,9,17,06:00,UTC,,,,5.7,,
2013,9,18,00:00,UTC,0.8,-1,14,,16,12.2
2013,9,18,06:00,UTC,,,,9.2,,
2013,9,19,00:00,UTC,0.6,-1,13.9,,15.6,12.4
2013,9,19,06:00,UTC,,,,11,,
2013,9,20,00:00,UTC,-1,-1,13,,16.8,11.6
2013,9,20,06:00,UTC,,,,10.6,,
2013,9,21,00:00,UTC,6.8,-1,11.4,,15.9,7.4
2013,9,21,06:00,UTC,,,,5.3,,
2013,9,22,00:00,UTC,35.1,-1,9.5,,12,8.5
2013,9,22,06:00,UTC,,,,9.1,,
2013,9,23,00:00,UTC,0.1,-1,8.1,,10,7
2013,9,23,06:00,UTC,,,,6.2,,
2013,9,24,00:00,UTC,-1,-1,5.6,,7.7,4.4
2013,9,24,06:00,UTC,,,,3.6,,
2013,9,25,00:00,UTC,4,-1,3.8,,5,2.6
2013,9,25,06:00,UTC,,,,1.3,,
2013,9,26,00:00,UTC,14.6,-1,4.3,,7.5,2.5
2013,9,26,06:00,UTC,,,,2.5,,
2013,9,27,00:00,UTC,0.3,-1,5.1,,7,3.4
2013,9,27,06:00,UTC,,,,3.5,,
2013,9,28,00:00,UTC,-1,-1,6,,8.6,4.2
2013,9,28,06:00,UTC,,,,1.2,,
2013,9,29,00:00,UTC,-1,-1,3.5,,5.9,1
2013,9,29,06:00,UTC,,,,-1.7,,
2013,9,30,00:00,UTC,-1,-1,3.5,,5.5,0.8
2013,9,30,06:00,UTC,,,,-2.1,,
2013,10,1,00:00,UTC,-1,-1,3.8,,5.2,3
2013,10,1,06:00,UTC,,,,2,,
2013,10,2,00:00,UTC,1.1,-1,4.1,,5.3,1.9
2013,10,2,06:00,UTC,,,,1.2,,
2013,10,3,00:00,UTC,-1,-1,6.4,,8.8,4.7
2013,10,3,06:00,UTC,,,,4.6,,
2013,10,4,00:00,UTC,-1,-1,5.5,,8.5,0.9
2013,10,4,06:00,UTC,,,,-1.1,,
2013,10,5,00:00,UTC,0.7,-1,8.3,,10.5,5.1
2013,10,5,06:00,UTC,,,,1.4,,
2013,10,6,00:00,UTC,-1,-1,8.7,,10.5,7
2013,10,6,06:00,UTC,,,,7.5,,
2013,10,7,00:00,UTC,-1,-1,8.5,,12,6.4
2013,10,7,06:00,UTC,,,,5.4,,
2013,10,8,00:00,UTC,2.2,-1,7.7,,11,3.9
2013,10,8,06:00,UTC,,,,0.5,,
2013,10,9,00:00,UTC,1.9,-1,10.4,,11.8,8.5
2013,10,9,06:00,UTC,,,,8.3,,
2013,10,10,00:00,UTC,0.3,-1,9.5,,11.3,7.7
2013,10,10,06:00,UTC,,,,9.5,,
2013,10,11,00:00,UTC,-1,-1,5.4,,8.1,2.5
2013,10,11,06:00,UTC,,,,-0.3,,
2013,10,12,00:00,UTC,-1,-1,5.4,,7.6,0.5
2013,10,12,06:00,UTC,,,,-1.4,,
2013,10,13,00:00,UTC,-1,-1,4.9,,8.8,1.2
2013,10,13,06:00,UTC,,,,4,,
2013,10,14,00:00,UTC,0.2,-1,2.4,,5.3,-1.6
2013,10,14,06:00,UTC,,,,-5.2,,
2013,10,15,00:00,UTC,0.2,-1,5.2,,8,4.1
2013,10,15,06:00,UTC,,,,3.3,,
2013,10,16,00:00,UTC,-1,-1,0.5,,4.1,-2.6
2013,10,16,06:00,UTC,,,,-3,,
2013,10,17,00:00,UTC,5,-1,1.1,,3.1,-3.3
2013,10,17,06:00,UTC,,,,-6,,
2013,10,18,00:00,UTC,11.4,-1,0.5,,1.5,0.2
2013,10,18,06:00,UTC,,,,0,,
2013,10,19,00:00,UTC,2.5,2,-0.4,,1.7,-2.5
2013,10,20,00:00,UTC,-1,3,-0.7,,1.3,-2.4
2013,10,21,00:00,UTC,-1,3,-1.3,,1.5,-2.6
2013,10,22,00:00,UTC,10.2,3,-0.9,,1.5,-5.6
2013,10,23,00:00,UTC,16.2,6,3.3,,6.4,-0.6
2013,10,23,06:00,UTC,,,,-0.6,,
2013,10,24,00:00,UTC,3.4,-1,7.8,,9.6,5.5
2013,10,24,06:00,UTC,,,,1,,
2013,10,25,00:00,UTC,1.8,-1,5.3,,7.9,3.5
2013,10,25,06:00,UTC,,,,2.7,,
2013,10,26,00:00,UTC,5.6,-1,3.2,,4.2,1.5
2013,10,26,06:00,UTC,,,,-3.4,,
2013,10,27,00:00,UTC,2.1,-1,6.1,,7.5,3.8
2013,10,27,06:00,UTC,,,,3.5,,
2013,10,28,00:00,UTC,8.1,-1,8.4,,10,6.1
2013,10,28,06:00,UTC,,,,5,,
2013,10,29,00:00,UTC,0.5,-1,7.2,,8.7,5.3
2013,10,29,06:00,UTC,,,,7.1,,
2013,10,30,00:00,UTC,-1,-1,3.8,,6.3,1.6
2013,10,30,06:00,UTC,,,,-0.4,,
2013,10,31,00:00,UTC,2.5,-1,1.3,,2.7,-0.7
2013,10,31,06:00,UTC,,,,-6.5,,
2013,11,1,00:00,UTC,3.5,-1,5.2,,6.6,1.8
2013,11,1,06:00,UTC,,,,-1.3,,
2013,11,2,00:00,UTC,0.4,-1,5.1,,6,3.5
2013,11,2,06:00,UTC,,,,-0.2,,
2013,11,3,00:00,UTC,-1,-1,2.6,,5,2.1
2013,11,3,06:00,UTC,,,,0.2,,
2013,11,4,00:00,UTC,6.8,-1,1.5,,3.1,-0.1
2013,11,4,06:00,UTC,,,,-1.3,,
2013,11,5,00:00,UTC,4.2,-1,3.8,,5.8,0.1
2013,11,5,06:00,UTC,,,,0,,
2013,11,6,00:00,UTC,0.1,,4.3,,6.2,2.6
2013,11,6,06:00,UTC,,,,1.8,,
2013,11,7,00:00,UTC,0.9,-1,3,,3.9,1.5
2013,11,7,06:00,UTC,,,,-1.7,,
2013,11,8,00:00,UTC,1.2,-1,3,,3.6,1.9
2013,11,8,06:00,UTC,,,,1.2,,
2013,11,9,00:00,UTC,2.5,-1,4.4,,5.6,2.3
2013,11,9,06:00,UTC,,,,-0.2,,
2013,11,10,00:00,UTC,1.3,-1,3.9,,6.2,1.6
2013,11,10,06:00,UTC,,,,1.3,,
2013,11,11,00:00,UTC,-1,-1,1.1,,3.6,-1
2013,11,11,06:00,UTC,,,,-4.1,,
2013,11,12,00:00,UTC,9.4,-1,2.5,,4.1,-1.3
2013,11,12,06:00,UTC,,,,-5.8,,
2013,11,13,00:00,UTC,1.2,-1,3.6,,4.8,2
2013,11,13,06:00,UTC,,,,2.2,,
2013,11,14,00:00,UTC,0.1,-1,1.5,,3.3,0.3
2013,11,14,06:00,UTC,,,,-0.8,,
2013,11,15,00:00,UTC,6.2,-1,1.7,,3.9,-0.9
2013,11,15,06:00,UTC,,,,-1.6,,
2013,11,16,00:00,UTC,0.6,-1,3.4,,4.9,0.5
2013,11,16,06:00,UTC,,,,1.5,,
2013,11,17,00:00,UTC,0.3,-1,2.9,,5.2,0.7
2013,11,17,06:00,UTC,,,,-0.7,,
2013,11,18,00:00,UTC,-1,-1,1.4,,4.1,-2.4
2013,11,18,06:00,UTC,,,,-8.5,,
2013,11,19,00:00,UTC,11,-1,3,,4.1,1.7
2013,11,19,06:00,UTC,,,,1,,
2013,11,20,00:00,UTC,0.8,-1,1.7,,4.9,-1.6
2013,11,20,06:00,UTC,,,,2.3,,
2013,11,21,00:00,UTC,8.7,-1,-1.6,,-0.2,-3.2
2013,11,21,06:00,UTC,,,,-7.5,,
2013,11,22,00:00,UTC,0.8,0,2.7,,4.3,-0.3
2013,11,22,06:00,UTC,,,,-0.4,,
2013,11,23,00:00,UTC,0.1,-1,-0.4,,3.7,-0.8
2013,11,23,06:00,UTC,,,,-1.1,,
2013,11,24,00:00,UTC,1,-1,-1.1,,0.8,-3.3
2013,11,24,06:00,UTC,,,,-1,,
2013,11,25,00:00,UTC,-1,-1,-3,,-1,-4.6
2013,11,25,06:00,UTC,,,,-9.2,,
2013,11,26,00:00,UTC,6,-1,-3.9,,-1.4,-8.7
2013,11,26,06:00,UTC,,,,-12.3,,
2013,11,27,00:00,UTC,4.1,7,0.7,,2.3,-1.6
2013,11,27,06:00,UTC,,,,-1.9,,
2013,11,28,00:00,UTC,1.3,6,0.3,,2.4,-1.6
2013,11,28,06:00,UTC,,,,-5.9,,
2013,11,29,00:00,UTC,-1,6,-5.4,,0.9,-9.7
2013,11,29,06:00,UTC,,,,-3.7,,
2013,11,30,00:00,UTC,6,6,-4.8,,-1.6,-11.8
2013,11,30,06:00,UTC,,,,-14.8,,
2013,12,1,00:00,UTC,8.6,13,-3.4,,0.1,-9.1
2013,12,2,00:00,UTC,1.7,21,-9.5,,-1.6,-12.5
2013,12,3,00:00,UTC,-1,19,0.2,,2.3,-8.3
2013,12,4,00:00,UTC,-1,17,-5.1,,1.8,-7.5
2013,12,5,00:00,UTC,0.9,17,-2.7,,-1.7,-7.5
2013,12,5,06:00,UTC,,,,-15.9,,
2013,12,6,00:00,UTC,1.6,17,-1.3,,0,-2.4
2013,12,6,06:00,UTC,,,,-3.2,,
2013,12,7,00:00,UTC,2.4,18,-4.7,,-2,-6.3
2013,12,7,06:00,UTC,,,,-5.2,,
2013,12,8,00:00,UTC,-1,19,-5.4,,-4.6,-6.3
2013,12,8,06:00,UTC,,,,-9,,
2013,12,9,00:00,UTC,-1,18,-12.9,,-5.8,-18.8
2013,12,9,06:00,UTC,,,,-17,,
2013,12,10,00:00,UTC,6.1,18,-14.4,,-5,-23.7
2013,12,10,06:00,UTC,,,,-31.4,,
2013,12,11,00:00,UTC,-1,23,0.4,,2.4,-5
2013,12,11,06:00,UTC,,,,-6.3,,
2013,12,12,00:00,UTC,6.2,21,1.5,,2.4,0.9
2013,12,12,06:00,UTC,,,,-2.9,,
2013,12,13,00:00,UTC,0.1,17,-2,,2.1,-4.3
2013,12,14,00:00,UTC,-1,17,-9.9,,-4.3,-13.1
2013,12,14,06:00,UTC,,,,-14.1,,
2013,12,15,00:00,UTC,1.9,17,-6.9,,-3.1,-15.3
2013,12,15,06:00,UTC,,,,-22.4,,
2013,12,16,00:00,UTC,4.5,18,0.1,,1.1,-3.1
2013,12,16,06:00,UTC,,,,-4.1,,
2013,12,17,00:00,UTC,0.5,15,1.7,,3.7,0.5
2013,12,17,06:00,UTC,,,,0,,
2013,12,18,00:00,UTC,-1,13,-1.5,,1,-2.5
2013,12,18,06:00,UTC,,,,-5.6,,
2013,12,19,00:00,UTC,0.4,13,-2.5,,-1,-5
2013,12,19,06:00,UTC,,,,-10.2,,
2013,12,20,00:00,UTC,8.3,13,-0.3,,0.6,-1.6
2013,12,20,06:00,UTC,,,,-1.7,,
2013,12,21,00:00,UTC,6.6,21,0.5,,1.1,0.1
2013,12,21,06:00,UTC,,,,-0.2,,
2013,12,22,00:00,UTC,2.8,21,1.6,,2.8,0.1
2013,12,22,06:00,UTC,,,,-0.3,,
2013,12,23,00:00,UTC,0.9,15,2.1,,3.2,1.1
2013,12,23,06:00,UTC,,,,0,,
2013,12,24,00:00,UTC,9.8,14,0.3,,1.2,-1.4
2013,12,24,06:00,UTC,,,,-2.8,,
2013,12,25,00:00,UTC,4,12,2.4,,3,0.8
2013,12,25,06:00,UTC,,,,0,,
2013,12,26,00:00,UTC,0.4,9,2,,2.9,1.6
2013,12,26,06:00,UTC,,,,0,,
2013,12,27,00:00,UTC,5.8,7,1.5,,2.6,0.6
2013,12,27,06:00,UTC,,,,0,,
2013,12,28,00:00,UTC,3.9,5,3.2,,4,1.7
2013,12,28,06:00,UTC,,,,0,,
2013,12,29,00:00,UTC,-1,-1,2.9,,3.9,2.3
2013,12,29,06:00,UTC,,,,2.2,,
2013,12,30,00:00,UTC,0.4,3,1.4,,2.7,0.5
2013,12,30,06:00,UTC,,,,0.4,,
2013,12,31,00:00,UTC,3.8,,0.2,,1.2,-1.6
2013,12,31,06:00,UTC,,,,-3.2,,
2014,1,1,00:00,UTC,1,2,1.6,,2.2,0.9
2014,1,1,06:00,UTC,,,,0.3,,
2014,1,2,00:00,UTC,0.1,4,0.1,,1.4,-1.2
2014,1,2,06:00,UTC,,,,0.2,,
2014,1,3,00:00,UTC,-1,-1,-2.3,,-1.1,-2.6
2014,1,3,06:00,UTC,,,,-2.6,,
2014,1,4,00:00,UTC,0.3,-1,-0.5,,0.4,-2.3
